0.1, 0.126145678493
0.15, 0.177343379249
0.2, 0.21993884037
0.25, 0.257592366334
0.3, 0.291766456874
0.31, 0.298305671535
0.32, 0.307537553808
0.33, 0.31492214051
0.34, 0.321556476429
0.35, 0.32847867528
0.36, 0.336786688456
0.37, 0.343618251862
0.38, 0.351120844257
0.39, 0.360001684694
0.4, 0.367814701566
0.45, 0.410850017031
0.5, 0.458168216853
0.55, 0.505688844479
0.6, 0.553655176857
0.65, 0.599081104317
0.7, 0.637040293333
0.75, 0.672069021084
0.8, 0.708221011904
0.85, 0.747091794185
0.9, 0.789056017697
0.92, 0.8068426038
0.94, 0.825159006714
0.96, 0.844055560582
0.98, 0.863576875299
1.0, 0.883585204491
1.02, 0.904242792948
1.04, 0.925249646161
1.06, 0.946926691851
1.08, 0.969003179479
1.1, 0.991485670081
1.12, 1.01435156657
1.14, 1.03762934155
1.16, 1.06124473502
1.18, 1.08493088726
1.2, 1.10918140569
1.22, 1.13352262508
1.24, 1.15784094607
1.26, 1.18252467433
1.28, 1.20740357209
1.3, 1.23236012971
1.32, 1.25760524655
1.34, 1.28301102126
1.36, 1.30852485904
1.38, 1.33423706923
1.4, 1.35997764181
1.42, 1.38597133444
1.44, 1.41229985202
1.46, 1.43854951391
1.48, 1.46469651799
1.5, 1.49086366611
1.52, 1.51071336605
1.54, 1.52219864115
1.56, 1.53704065874
1.58, 1.54698035431
1.6, 1.55707863443
1.62, 1.56183113396
1.64, 1.57171359445
1.66, 1.58098650051
1.68, 1.58725623139
1.7, 1.60010401879
1.72, 1.6063129526
1.74, 1.60264031006
1.76, 1.61169894817
1.78, 1.61155845044
1.8, 1.61768089653
1.82, 1.61935765873
1.84, 1.61886512505
1.86, 1.62865634678
1.88, 1.62349343435
1.9, 1.62736344638
1.92, 1.63658181974
1.94, 1.63334224522
1.96, 1.63879514313
1.98, 1.64437227724
2.0, 1.65061559372
2.02, 1.65535447577
2.04, 1.6569274074
2.06, 1.66350246883
2.08, 1.66869171867
2.1, 1.67457242265
2.12, 1.67764028823
2.14, 1.68459718367
2.16, 1.68921265833
2.18, 1.69719401059
2.2, 1.707190043
2.22, 1.70773206889
2.24, 1.7167113155
2.26, 1.72212284668
2.28, 1.72961350672
2.3, 1.73717164405
2.32, 1.74145666636
2.34, 1.7507619535
2.36, 1.75531119712
2.38, 1.76264915443
2.4, 1.77011854712
2.42, 1.77423616689
2.44, 1.78121106998
2.46, 1.78787241161
2.48, 1.7955437039
2.5, 1.80176941358
2.52, 1.81123821352
2.54, 1.81587597123
2.56, 1.82289455065
2.58, 1.82950395599
2.6, 1.83749260866
2.62, 1.84351629227
2.64, 1.8504711119
2.66, 1.85782350555
2.68, 1.86378612844
2.7, 1.87068214812
2.72, 1.87847888222
2.74, 1.88576578974
2.76, 1.8925486671
2.78, 1.89978287403
2.8, 1.90680700032
3.0, 1.9744903955
3.2, 2.04251945304
3.4, 2.10959754762
3.6, 2.1759481541
3.8, 2.24016335905
4.0, 2.30253333408
4.2, 2.36540917795
4.4, 2.42694278191
4.6, 2.48728118322
4.8, 2.54597973381
5.0, 2.60429623711
5.2, 2.66202116395
5.4, 2.71898717333
5.6, 2.77451044372
5.8, 2.82961532976
6.0, 2.8830213416
6.2, 2.88803769895
6.4, 2.94941488311
6.6, 2.99334816358
6.8, 3.05314792074
7.0, 3.10493895679
7.2, 3.13852396997
7.4, 3.18605881603
7.6, 3.24597725572
7.8, 3.27920728608
8.0, 3.33137578646
9.0, 3.57108598996
10.0, 3.79895372805
11.0, 4.00992287021
12.0, 4.20760749149
13.0, 4.38710067428
14.0, 4.57260646153
15.0, 4.73994801947
16.0, 4.92524790942
17.0, 5.09104138133
18.0, 5.24836291912
19.0, 5.42704615487
20.0, 5.5510826563
22.0, 5.8720428951
24.0, 6.14917975693
26.0, 6.44073313312
28.0, 6.70408141522
30.0, 6.95428274968
32.0, 7.19610632775
34.0, 7.43095062483
36.0, 7.65980020784
38.0, 7.88151144346
40.0, 8.09571060087
45.0, 8.61032617259
50.0, 9.07431400821
55.0, 9.52128510879
60.0, 9.99306561673
65.0, 10.37410616
70.0, 10.7775893432
75.0, 11.2076934449
80.0, 11.7541994545
85.0, 12.400001143
90.0, 12.8193988166
95.0, 13.344553518
100.0, 13.7794796671
105.0, 14.2422459507
110.0, 14.623539503
115.0, 14.8620361906
120.0, 15.2648767021
125.0, 15.4936752971
130.0, 15.7145514676
135.0, 15.9150627304
140.0, 16.1212989152
145.0, 16.3492416993
150.0, 16.560583519
175.0, 17.9000723135
200.0, 19.2526390926
225.0, 20.6198869722
250.0, 21.8822660941
275.0, 23.1059202749
300.0, 24.2713350838
